Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
23229,0.7,Fair,H,I1,62.1,66.0,5.56,5.52,3.44,1138
10309,0.51,Good,F,VVS2,62.4,63.0,5.05,5.08,3.16,2195
25841,0.33,Ideal,F,VVS1,61.8,53.0,4.48,4.51,2.78,880
10566,0.56,Ideal,D,SI1,61.9,55.0,5.31,5.29,3.28,1803
13453,0.7,Ideal,F,SI1,60.7,57.0,5.78,5.82,3.52,2671
21172,0.81,Ideal,H,VVS2,62.0,57.0,5.93,5.97,3.69,3497
25043,0.44,Ideal,H,IF,61.4,55.0,4.92,4.95,3.03,1177
102,0.7,Fair,E,SI1,65.2,58.0,5.57,5.54,3.62,2318
18943,0.42,Very Good,E,SI2,58.8,60.0,4.86,4.9,2.87,653
13906,1.21,Premium,G,VS2,63.0,58.0,6.72,6.67,4.22,7318
13197,1.01,Very Good,I,SI1,63.4,55.0,6.39,6.35,4.04,4185
44,0.3,Ideal,G,VVS1,61.7,54.0,4.32,4.34,2.67,764
20755,0.72,Ideal,E,SI1,61.0,57.0,5.77,5.8,3.53,3012
19641,0.32,Ideal,E,IF,61.2,57.0,4.4,4.43,2.7,1300
13787,0.7,Good,G,VS1,65.1,58.0,5.56,5.59,3.63,2803
14617,1.06,Ideal,G,VS2,61.3,57.0,6.56,6.58,4.03,6809
25146,1.02,Ideal,H,SI1,60.9,57.0,6.51,6.55,3.98,5522
21264,0.81,Premium,D,SI2,61.7,58.0,5.97,5.93,3.67,2994
4379,0.3,Ideal,F,VS2,62.9,57.0,4.29,4.27,2.69,776
16033,0.9,Very Good,F,VS1,62.4,59.0,6.1,6.15,3.82,4961
9113,1.0,Good,D,SI2,58.1,65.0,6.54,6.48,3.78,4427
16712,1.2,Fair,H,SI2,64.8,58.0,6.61,6.56,4.27,4368
8944,0.52,Very Good,E,SI1,63.0,54.0,5.11,5.15,3.23,1330
3326,0.3,Good,G,VVS1,63.3,55.0,4.26,4.3,2.71,789
22744,0.31,Ideal,H,VVS2,62.8,57.0,4.33,4.3,2.71,802
26154,1.01,Very Good,E,SI2,,58.0,6.45,6.49,3.94,4566
2135,0.9,Good,G,VS1,63.6,58.0,6.12,6.09,3.88,4460
11800,0.38,Ideal,F,VVS1,61.1,57.0,4.71,4.69,2.87,1160
11961,0.51,Ideal,H,VS1,62.7,54.0,5.12,5.15,3.22,1438
1985,1.01,Premium,G,VS2,61.2,57.0,6.46,6.41,3.94,5701
3538,1.2,Good,J,VS2,63.7,58.0,6.61,6.68,4.23,4466
20858,0.51,Premium,D,SI2,62.0,58.0,5.08,5.12,3.16,1264
24197,1.3,Ideal,F,VVS2,62.1,55.0,6.96,7.04,4.35,12629
24879,1.24,Ideal,G,VS1,60.1,58.0,7.03,6.97,4.21,9123
22488,0.85,Very Good,F,VS1,62.0,55.0,6.08,6.14,3.78,4293
8548,1.08,Premium,H,SI1,61.7,59.0,6.56,6.6,4.06,4740
6423,2.21,Premium,H,I1,62.2,58.0,8.31,8.27,5.16,6535
22981,0.5,Ideal,D,VS1,61.6,57.0,5.09,5.13,3.15,1923
8655,1.51,Premium,G,VS2,61.2,61.0,7.44,7.33,4.52,13194
22300,1.04,Ideal,G,VS2,61.4,57.0,6.53,6.5,4.0,6290
1828,0.79,Premium,F,SI1,62.3,54.0,5.97,5.91,3.7,2862
21068,0.53,Ideal,H,VVS1,62.4,54.0,5.18,5.2,3.24,1743
11513,0.3,Premium,F,VS2,60.4,58.0,4.31,4.33,2.61,605
8829,1.01,Ideal,E,SI2,61.9,56.0,6.46,6.43,3.99,4921
4470,1.53,Premium,J,VVS1,61.6,58.0,7.37,7.4,4.55,9155
18413,0.9,Very Good,H,VS1,61.5,59.0,6.13,6.19,3.79,4136
16871,0.43,Very Good,E,SI1,62.9,56.0,4.8,4.83,3.03,792
25610,0.42,Premium,E,VS2,61.0,60.0,4.85,4.82,2.95,1024
3596,0.61,Ideal,E,VVS2,62.1,54.2,5.43,5.45,3.38,2907
9830,0.56,Ideal,F,VVS2,61.9,56.0,5.28,5.32,3.28,2298
26010,1.01,Premium,I,VS2,62.5,58.0,6.44,6.39,4.01,4676
26950,1.03,Ideal,G,VVS1,62.0,56.0,6.54,6.5,4.04,8398
3361,1.52,Fair,H,SI1,64.6,55.0,7.24,7.19,4.66,7433
1407,0.57,Good,F,VS1,60.0,61.0,5.35,5.38,3.22,1801
6030,0.27,Ideal,G,IF,61.0,56.0,4.17,4.19,2.55,672
5852,1.0,Premium,E,VVS2,61.6,59.0,6.42,6.46,3.97,8888
7320,0.71,Ideal,F,SI1,61.3,57.0,5.72,5.79,3.53,2699
306,0.7,Good,F,SI1,64.1,56.0,5.63,5.6,3.6,2289
10193,0.32,Ideal,G,VS1,60.8,57.0,4.39,4.42,2.68,645
3045,0.3,Premium,D,VS2,62.9,59.0,4.27,4.22,2.67,911
12796,0.43,Very Good,G,SI1,62.9,55.0,4.83,4.87,3.05,754
5751,2.01,Ideal,H,SI1,65.1,56.0,7.91,7.84,5.12,16733
18892,0.39,Ideal,H,SI2,61.5,57.0,4.66,4.7,2.88,558
20422,1.06,Very Good,F,IF,60.6,56.0,6.62,6.69,4.03,9433
3090,0.36,Very Good,G,SI1,61.2,63.0,4.56,4.59,2.8,537
16549,1.01,Premium,H,SI2,61.1,59.0,6.54,6.46,3.97,4242
21321,0.52,Very Good,D,VS2,62.9,59.0,5.11,5.13,3.22,1847
14005,0.53,Good,E,SI2,63.0,60.0,5.11,5.14,3.23,1127
13911,0.5,Good,D,SI1,63.6,58.0,5.05,5.08,3.22,1436
11992,0.34,Ideal,G,VS2,61.8,56.0,4.48,4.52,2.78,596
21736,0.3,Ideal,G,IF,61.0,57.0,4.31,4.34,2.64,863
17567,0.31,Fair,F,VVS2,56.9,59.0,4.45,4.48,2.54,757
22534,0.31,Ideal,D,IF,61.1,56.0,4.39,4.42,2.69,1251
25082,0.41,Ideal,E,VVS2,61.4,57.0,4.76,4.79,2.93,1187
8748,1.19,Ideal,E,SI2,60.2,57.0,6.84,6.87,4.13,5717
5034,0.8,Ideal,F,VVS2,61.6,57.0,5.97,5.94,3.67,4140
23787,1.21,Premium,H,VS1,62.3,58.0,6.77,6.84,4.24,7094
4756,0.9,Fair,G,SI2,64.7,58.0,5.94,6.03,3.87,3104
3761,1.13,Fair,H,I1,64.8,59.0,6.52,6.42,4.19,2968
21002,0.53,Ideal,E,VS2,62.1,56.0,5.17,5.2,3.22,1721
13333,0.33,Premium,H,VVS2,62.4,60.0,4.42,4.39,2.75,854
25374,1.0,Premium,G,SI2,61.8,58.0,6.44,6.4,3.97,3808
26534,0.9,Premium,E,SI1,59.0,59.0,6.34,6.3,3.73,3508
20785,2.02,Very Good,I,SI2,63.3,59.0,7.93,8.0,5.04,11390
19728,0.5,Ideal,H,VS1,61.9,54.0,5.12,5.15,3.18,1370
8943,0.38,Ideal,J,VS2,62.3,55.0,4.63,4.65,2.89,572
20089,0.49,Premium,H,VS2,59.5,62.0,5.14,5.12,3.05,1103
4420,1.34,Premium,D,SI2,61.5,58.0,7.04,7.07,4.34,7305
11189,0.35,Ideal,F,VVS2,61.6,58.0,4.5,4.53,2.78,795
17467,0.42,Ideal,D,VVS2,62.6,56.0,4.79,4.77,2.99,1389
803,0.4,Very Good,D,VS1,63.1,55.0,4.7,4.74,2.98,967
2690,0.56,Fair,E,SI2,64.5,61.0,5.18,5.14,3.33,1389
7783,1.75,Ideal,I,VVS2,62.1,56.0,7.72,7.69,4.79,14394
2169,0.42,Ideal,E,SI1,61.8,56.0,4.8,4.84,2.98,931
6136,1.5,Fair,H,SI2,64.6,59.0,7.2,7.11,4.62,6250
8940,1.51,Very Good,H,VS1,61.5,54.0,7.34,7.42,4.54,10045
12042,1.03,Premium,H,SI2,62.3,59.0,6.42,6.46,4.01,4078
1295,0.73,Very Good,E,VS1,62.3,58.0,5.72,5.74,3.57,3226
15046,0.35,Premium,G,VS1,62.9,58.0,4.49,4.48,2.82,906
1258,1.03,Premium,D,SI2,61.7,58.0,6.47,6.5,4.0,4679
11124,1.01,Ideal,E,SI1,60.8,56.0,6.48,6.51,3.95,5534
24274,0.79,Premium,G,VS1,61.3,59.0,5.97,5.91,3.64,3053
12053,0.77,Ideal,F,VS1,62.5,57.0,5.88,5.9,3.68,3357
14865,0.38,Ideal,I,VS1,61.5,53.9,4.66,4.7,2.89,703
21735,0.41,Premium,D,SI2,62.3,58.0,4.77,4.74,2.96,876
8087,1.66,Premium,I,SI2,60.0,59.0,7.63,7.56,4.56,5310
3570,1.02,Premium,G,SI2,62.5,58.0,6.42,6.34,3.99,3656
9419,1.5,Good,G,VS1,63.6,57.0,7.23,7.14,4.57,10036
2132,0.37,Good,G,SI2,63.3,55.0,4.58,4.61,2.91,487
19194,1.59,Ideal,E,SI2,62.3,55.0,7.52,7.48,4.67,11251
3503,0.42,Ideal,I,VS1,62.0,55.0,4.85,4.83,3.0,992
26623,1.0,Very Good,F,SI2,62.9,59.0,6.3,6.39,3.99,4081
20862,0.36,Ideal,D,VS2,62.0,54.0,4.6,4.62,2.86,776
1504,1.01,Very Good,E,SI2,63.4,58.0,6.43,6.34,4.05,3801
20177,0.5,Very Good,E,SI1,63.3,59.0,5.03,4.99,3.17,1415
5917,0.31,Ideal,F,IF,61.2,56.0,4.37,4.42,2.69,921
12079,1.17,Premium,J,SI1,61.9,58.0,6.77,6.73,4.18,4423
21584,0.96,Premium,I,SI1,61.3,58.0,6.39,6.3,3.89,2866
17639,1.64,Very Good,H,SI2,60.7,59.0,7.61,7.65,4.63,9632
14273,0.6,Ideal,E,SI2,62.5,57.0,5.37,5.39,3.36,1385
2401,0.3,Very Good,J,VS1,63.0,59.0,4.24,4.27,2.68,394
13999,1.53,Ideal,E,SI2,61.0,55.0,7.44,7.5,4.55,10698
18407,1.4,Very Good,I,VS1,61.6,59.0,7.17,7.22,4.43,7584
6986,0.52,Ideal,D,SI1,62.7,56.0,5.14,5.17,3.23,1600
7087,1.01,Premium,I,SI2,61.6,59.0,6.4,6.35,3.93,3411
11161,0.59,Good,I,VVS2,57.8,61.0,5.52,5.6,3.21,1427
24562,0.31,Ideal,F,IF,62.3,53.0,4.35,4.38,2.72,914
25831,0.9,Premium,E,SI1,62.9,58.0,6.16,6.11,3.86,4158
16185,1.01,Ideal,F,VS2,61.0,57.0,6.38,6.5,3.93,6416
26540,0.56,Ideal,F,VS1,61.9,55.0,5.36,5.32,3.3,2016
9712,0.33,Premium,E,VVS1,59.7,58.0,4.49,4.52,2.69,984
17214,0.7,Premium,G,VVS2,61.8,58.0,5.67,5.63,3.49,2874
13722,0.92,Ideal,J,VS1,62.4,56.0,6.23,6.19,3.88,3332
6926,0.35,Fair,D,VVS2,53.2,62.0,4.87,4.8,2.57,1011
9233,2.02,Good,F,SI2,57.1,60.0,8.31,8.25,4.73,12615
1842,0.3,Very Good,D,VS1,62.2,58.0,4.25,4.27,2.65,742
25237,0.5,Ideal,H,SI1,62.2,53.0,5.06,5.14,3.17,1154
5430,0.27,Ideal,G,IF,61.6,57.0,4.18,4.21,2.58,566
23464,1.03,Premium,H,SI1,61.8,58.0,6.47,6.41,3.98,3945
12729,1.01,Ideal,E,I1,62.0,57.0,6.41,6.37,3.96,3450
25648,0.41,Ideal,F,VS1,61.9,55.0,4.8,4.76,2.96,1076
20336,1.01,Ideal,G,VS2,61.7,57.0,6.48,6.45,3.99,6104
16770,0.32,Very Good,I,SI1,61.6,61.0,4.36,4.4,2.7,421
1783,1.18,Premium,E,I1,62.5,58.0,6.75,6.62,4.18,3965
9708,0.27,Very Good,F,VS2,61.8,57.0,4.14,4.18,2.57,518
23894,1.5,Premium,I,VS2,62.3,60.0,7.25,7.19,4.5,9479
8467,0.54,Ideal,F,VS1,61.1,55.0,5.26,5.32,3.23,2083
184,0.4,Good,H,VS2,63.1,62.0,4.75,4.66,2.97,717
1577,1.03,Ideal,G,SI1,62.2,59.0,6.41,6.45,4.0,5684
1815,0.46,Ideal,G,IF,61.7,56.0,4.97,5.01,3.08,1987
17592,0.3,Ideal,F,VS1,62.2,54.4,4.3,4.33,2.68,652
20479,0.73,Premium,J,VS1,60.2,58.0,5.87,5.82,3.52,2037
17352,0.43,Very Good,E,SI2,59.0,60.0,4.9,4.96,2.91,765
26173,1.5,Premium,G,SI1,60.0,61.0,7.48,7.43,4.47,9954
15639,1.23,Very Good,J,VS2,62.8,59.0,6.75,6.82,4.26,4960
5663,1.2,Premium,H,VVS2,60.0,60.0,6.86,6.78,4.09,5174
17873,1.09,Premium,I,VS2,61.3,58.0,6.63,6.58,4.05,4659
3969,1.53,Premium,E,SI1,61.3,59.0,7.35,7.4,4.52,12851
26261,0.91,Good,G,SI2,63.6,59.0,6.11,6.15,3.9,3340
1337,1.5,Good,F,SI2,59.7,61.0,7.39,7.44,4.43,8181
6138,1.52,Ideal,H,SI1,61.5,58.0,7.4,7.36,4.54,10589
17475,1.2,Premium,H,SI2,62.0,58.0,6.91,6.76,4.24,5376
1969,0.54,Premium,E,SI1,61.6,61.0,5.23,5.2,3.21,1637
12775,0.23,Very Good,D,VVS2,62.5,58.0,3.89,3.92,2.44,492
6106,1.23,Ideal,D,VVS2,62.4,55.0,6.87,6.82,4.27,13653
3858,1.39,Ideal,F,SI2,62.2,56.0,7.2,7.15,4.46,5021
3958,0.3,Ideal,G,VS2,61.2,55.0,4.35,4.38,2.67,545
10693,0.31,Premium,D,SI1,61.4,58.0,4.34,4.39,2.68,571
9730,2.05,Very Good,F,SI2,59.5,58.0,8.26,8.3,4.93,16819
1755,0.55,Ideal,G,VS1,61.3,57.0,5.25,5.28,3.23,1667
22602,0.56,Premium,E,VS2,59.9,58.0,5.37,5.34,3.21,2167
22884,1.01,Ideal,G,VS1,62.0,57.0,6.44,6.36,3.97,6504
24053,1.16,Very Good,G,VVS1,60.7,56.0,6.77,6.83,4.13,9023
16405,0.5,Very Good,F,SI1,61.6,60.0,5.07,5.1,3.13,1214
6942,0.51,Ideal,G,VS1,60.9,56.0,5.16,5.19,3.15,1708
17993,2.02,Premium,G,SI2,61.0,58.0,8.15,8.22,4.99,15498
9168,0.73,Ideal,D,VVS2,62.2,56.0,5.79,5.73,3.58,4252
15805,0.31,Premium,H,VS2,60.0,60.0,4.43,4.4,2.65,628
978,1.13,Very Good,G,SI1,63.1,58.0,6.65,6.59,4.18,5526
13363,0.53,Premium,D,VVS2,62.7,60.0,5.19,5.12,3.23,2514
1423,0.73,Very Good,H,VS2,60.8,56.0,5.82,5.84,3.55,2779
11076,0.9,Ideal,H,SI2,61.9,55.0,6.21,6.19,3.84,4101
7697,0.92,Very Good,E,SI1,62.1,58.0,6.15,6.22,3.84,4562
5021,0.52,Ideal,E,SI2,61.8,57.0,5.14,5.18,3.19,1146
4103,0.34,Premium,F,SI1,59.3,60.0,4.52,4.58,2.7,566
10790,0.23,Very Good,F,VS2,61.0,59.0,3.95,3.99,2.42,402
23299,0.72,Ideal,H,VVS2,60.9,56.0,5.78,5.84,3.54,3475
7944,0.35,Very Good,F,IF,62.0,54.0,4.55,4.58,2.83,1027
6707,1.07,Premium,G,VS1,62.0,58.0,6.59,6.53,4.07,6730
18054,0.26,Very Good,F,SI1,61.3,55.0,4.15,4.21,2.56,401
21605,1.07,Ideal,F,SI1,60.6,57.0,6.62,6.67,1.07,5909
7935,0.29,Very Good,E,VVS1,60.9,61.0,4.23,4.27,2.59,629
6376,0.32,Premium,I,IF,60.3,58.0,4.45,4.41,2.67,864
26909,0.33,Very Good,G,VS1,61.3,57.0,4.47,4.49,2.75,681
17355,0.57,Ideal,E,VS2,62.1,55.0,5.37,5.33,3.32,1778
12247,1.27,Good,F,I1,59.2,64.0,7.06,6.99,4.16,4324
12058,0.3,Ideal,D,VS1,61.8,56.0,4.3,4.34,2.67,661
4699,0.32,Ideal,D,VS2,61.6,56.0,4.37,4.4,2.7,758
5470,0.71,Very Good,F,VS1,60.1,62.0,5.74,5.77,3.46,2765
24242,0.7,Premium,H,VVS1,58.3,60.0,5.83,5.8,3.39,2603
10949,0.34,Very Good,F,VS2,62.5,57.5,4.4,4.45,2.77,730
12427,0.42,Ideal,G,VS2,61.2,56.0,4.84,4.8,2.95,1087
9380,0.5,Very Good,G,VVS2,60.9,61.0,5.11,5.13,3.12,1838
3455,0.9,Very Good,F,SI1,62.7,59.0,6.12,6.16,3.85,4119
11667,0.9,Premium,E,VS2,58.0,61.0,6.45,6.34,3.71,4385
9703,1.06,Ideal,F,I1,61.8,55.0,6.55,6.58,4.06,3544
9667,1.01,Premium,F,SI2,60.0,60.0,6.46,6.4,3.86,3717
5971,1.01,Premium,H,VS2,62.5,58.0,6.41,6.33,3.98,5611
10483,0.7,Premium,F,SI2,59.8,56.0,5.78,5.73,3.44,2184
1030,1.01,Ideal,F,SI2,62.9,57.0,6.35,6.41,4.01,4858
24722,1.5,Good,E,SI2,63.5,59.0,7.25,7.28,4.61,9281
19199,0.41,Ideal,E,VS1,61.8,55.0,4.75,4.8,2.95,1079
22226,0.26,Ideal,H,VS1,62.1,55.0,4.07,4.11,2.54,482
18251,0.38,Premium,J,VS1,62.1,60.0,4.6,4.64,2.87,600
10233,0.74,Very Good,H,SI2,62.8,59.0,5.72,5.77,3.61,2198
2365,0.7,Ideal,H,VVS2,62.2,55.0,5.71,5.76,3.57,3235
21638,0.32,Ideal,F,VS2,62.4,57.0,4.38,4.34,2.72,828
16267,0.59,Ideal,D,SI2,60.2,57.0,5.47,5.42,3.28,1572
5764,0.9,Ideal,H,SI1,62.1,56.0,6.14,6.19,3.83,4492
20874,1.2,Premium,H,SI2,62.3,58.0,6.76,6.81,4.23,5280
15072,0.4,Good,F,SI1,63.6,59.0,4.64,4.67,2.96,678
715,0.9,Fair,D,SI1,64.0,63.0,6.12,6.04,3.89,4796
7139,0.36,Ideal,H,VVS1,62.0,54.8,4.57,4.59,2.84,764
13224,0.4,Premium,H,VS1,62.7,59.0,4.71,4.63,2.93,938
16159,0.31,Ideal,D,SI1,,56.0,4.37,4.33,2.7,732
3610,2.0,Very Good,I,SI1,63.6,57.0,7.9,7.99,5.05,14057
20789,0.36,Premium,G,VS1,62.2,59.0,4.57,4.53,2.83,932
15461,1.03,Premium,G,VS1,62.1,59.0,6.48,6.4,4.0,6479
736,0.54,Premium,D,VS1,61.1,58.0,5.24,5.3,3.22,1994
8255,1.0,Premium,G,SI2,61.8,60.0,6.37,6.34,3.93,4284
3424,0.35,Premium,F,VS2,61.4,59.0,4.53,4.56,2.79,706
4604,1.08,Ideal,G,SI2,,58.0,6.55,6.57,4.06,4675
13668,0.3,Ideal,G,IF,61.8,55.0,4.32,4.36,2.68,863
4039,0.73,Very Good,F,SI1,61.7,60.0,5.79,5.82,3.58,2771
26446,0.76,Very Good,H,SI1,62.6,58.0,5.76,5.84,3.63,2396
2055,0.7,Premium,G,VS2,62.5,55.0,5.69,5.64,3.54,2479
19799,0.7,Very Good,E,VS1,63.4,56.0,5.6,5.63,3.56,3107
17729,1.27,Very Good,G,VVS2,61.5,58.0,6.9,6.96,4.26,10321
13625,0.31,Ideal,D,SI1,61.7,57.0,4.34,4.38,2.69,571
6418,0.24,Ideal,I,VVS2,61.5,56.0,4.02,4.05,2.48,523
9813,1.5,Very Good,G,VS1,60.2,58.0,7.38,7.41,4.45,13596
11245,0.71,Ideal,D,VS2,61.2,57.0,5.72,5.76,3.51,4029
17023,1.02,Ideal,D,VS1,60.8,55.0,6.55,6.5,3.97,8818
22079,0.6,Ideal,E,SI1,61.4,57.0,5.52,5.46,3.37,1601
10929,0.33,Premium,H,SI1,63.0,58.0,4.42,4.4,2.78,610
24019,1.33,Ideal,F,VVS2,61.9,55.0,7.02,7.07,4.36,15031
4208,0.27,Very Good,D,VS2,62.0,57.0,4.11,4.15,2.56,470
10421,0.53,Ideal,G,VVS2,61.5,56.0,5.18,5.22,3.2,1881
13078,1.01,Very Good,D,SI1,62.5,61.0,6.34,6.4,3.98,5832
22952,1.2,Very Good,F,VVS1,59.8,63.0,6.82,6.8,4.07,11913
10829,0.34,Ideal,F,VVS2,61.8,56.0,4.49,4.47,2.77,914
24152,0.84,Very Good,G,VS2,61.8,57.0,6.04,6.07,3.74,3596
15566,0.82,Good,G,VS2,64.0,57.0,5.92,5.89,3.78,2805
24486,0.3,Premium,D,IF,62.1,59.0,4.27,4.29,2.66,1130
21073,0.39,Very Good,F,VS1,57.1,61.0,4.86,4.91,2.79,1000
8846,0.71,Very Good,E,VVS1,63.0,57.0,5.66,5.7,3.58,3808
12954,0.56,Very Good,G,VS1,60.2,56.0,5.35,5.37,3.23,1686
13331,1.07,Good,E,SI2,60.0,62.0,6.57,6.62,3.96,4453
16137,0.34,Ideal,G,VS1,60.6,57.0,4.52,4.57,2.75,720
25791,1.01,Premium,H,SI2,60.3,60.0,6.49,6.45,3.9,4412
1263,0.5,Ideal,D,SI1,59.9,60.0,5.15,5.13,3.08,1764
26676,0.41,Premium,F,VVS1,61.3,59.0,4.79,4.73,2.92,1356
23442,0.3,Ideal,F,VS1,61.0,56.0,4.35,4.37,2.66,570
13875,1.7,Ideal,H,SI1,62.2,53.0,7.67,7.6,4.75,9425
14261,0.4,Ideal,F,VS1,61.3,56.0,4.76,4.73,2.91,1050
5949,0.46,Premium,E,VS1,61.7,59.0,4.93,4.96,3.05,1372
15226,0.43,Very Good,E,SI1,63.1,56.0,4.83,4.8,3.04,948
14856,0.91,Very Good,I,VVS2,63.5,59.0,6.1,6.06,3.86,3618
23303,0.3,Good,F,SI2,63.5,57.0,4.22,4.25,2.69,394
3381,0.53,Very Good,J,SI1,61.5,56.0,5.18,5.21,3.19,1044
2458,1.5,Very Good,E,SI1,61.9,59.0,7.26,7.32,4.51,11717
20718,0.91,Good,F,SI1,58.0,57.0,6.36,6.47,3.72,4067
3871,0.97,Good,I,VS2,64.5,61.0,6.16,6.21,3.99,4355
12554,0.32,Ideal,J,IF,62.2,55.0,4.44,4.4,2.75,684
26701,0.3,Premium,H,VS1,60.4,61.0,4.34,4.3,2.61,675
13983,0.7,Premium,J,SI1,61.3,59.0,5.73,5.75,3.52,1735
7178,0.34,Ideal,G,VS2,61.7,56.0,4.53,4.48,2.78,765
3453,1.01,Very Good,E,SI1,60.0,60.0,6.45,6.49,3.88,5556
7939,1.06,Very Good,G,VS1,63.1,57.0,6.42,6.49,4.07,6663
11428,0.36,Ideal,H,VS2,62.1,55.0,4.57,4.61,2.85,568
2336,2.07,Very Good,H,SI1,59.8,58.0,8.23,8.26,4.93,17019
11505,0.5,Fair,H,SI1,62.3,60.0,5.09,5.06,3.16,1078
24720,0.32,Premium,F,VS2,59.7,62.0,4.43,4.38,2.63,773
20574,0.23,Very Good,E,VVS1,60.0,59.0,3.97,4.03,2.4,530
24818,0.42,Ideal,E,VS2,62.0,55.0,4.82,4.8,2.98,1024
2545,1.08,Ideal,G,VS2,62.3,57.0,6.53,6.57,4.08,7295
22313,0.33,Ideal,F,VVS1,,55.0,4.43,4.46,2.75,893
6102,0.88,Fair,I,VS2,57.4,67.0,6.49,6.36,3.69,2550
11407,0.71,Premium,E,VS2,61.5,60.0,5.76,5.68,3.52,2858
8033,0.31,Premium,H,VS2,62.2,58.0,4.31,4.34,2.69,489
757,2.11,Premium,H,VS2,60.8,61.0,8.32,8.28,5.05,16395
11603,0.7,Ideal,E,SI2,62.9,56.0,5.66,5.6,3.54,2100
12010,2.08,Good,I,SI2,57.0,63.0,8.49,8.45,4.83,11313
6991,1.01,Premium,H,VS2,62.9,60.0,6.33,6.22,3.95,4559
1635,0.9,Very Good,I,VS2,63.1,57.0,6.12,6.09,3.85,3473
8212,0.3,Good,G,VVS2,63.3,57.0,4.23,4.27,2.69,684
6089,0.51,Premium,D,VS2,60.9,58.0,5.18,5.14,3.14,1716
9226,0.33,Ideal,D,VVS2,61.1,56.0,4.46,4.44,2.72,1021
14619,1.57,Premium,J,VS1,61.3,59.0,7.44,7.47,4.57,8595
26722,0.9,Good,F,SI2,64.3,57.0,6.06,6.16,3.93,3267
30,0.71,Good,F,SI2,64.0,58.0,5.65,5.59,3.6,1818
5285,0.5,Very Good,D,SI1,62.8,58.0,5.02,5.05,3.16,1415
3944,1.04,Very Good,I,SI1,62.5,62.0,6.39,6.45,4.01,4175
10863,1.5,Good,J,SI1,,56.0,7.21,7.16,4.6,5914
23279,0.32,Ideal,E,IF,61.9,55.0,4.38,4.41,2.72,1018
4274,1.01,Good,F,SI2,63.1,58.0,6.34,6.38,4.01,3768
6504,1.03,Premium,E,VS2,61.2,59.0,6.53,6.47,3.98,7192
22480,0.38,Ideal,F,VS2,62.1,53.8,4.66,4.67,2.9,789
19594,0.28,Very Good,F,VS2,61.7,58.0,4.17,4.19,2.58,487
1238,1.7,Premium,D,SI2,63.0,59.0,7.67,7.6,4.81,11138
14142,1.24,Very Good,J,SI2,62.8,58.0,6.77,6.83,4.27,4789
6163,0.42,Very Good,E,VVS2,59.8,56.0,4.9,4.92,2.94,1167
14587,1.51,Ideal,D,SI1,,56.0,7.3,7.4,4.58,12688
24122,0.24,Very Good,E,VVS2,64.4,53.0,3.92,3.94,2.53,485
18930,0.31,Very Good,F,VS2,58.3,61.0,4.44,4.48,2.6,583
21876,0.57,Ideal,I,VS2,61.5,56.0,5.32,5.35,3.28,1326
2341,1.24,Very Good,I,SI1,60.0,59.0,6.98,7.01,4.2,5584
25875,0.33,Premium,G,VS2,59.4,61.0,4.53,4.49,2.68,743
14504,0.72,Ideal,F,SI1,61.7,59.0,5.75,5.79,3.56,2706
10247,0.91,Fair,D,VS2,65.7,56.0,6.1,6.05,3.99,4107
16570,0.3,Ideal,J,VVS2,62.3,58.0,4.26,4.28,2.66,439
16261,0.9,Very Good,H,VS2,62.7,59.0,6.1,6.15,3.84,4155
3089,0.34,Premium,G,VS2,61.6,58.0,4.45,4.51,2.76,596
6939,0.36,Ideal,D,VVS2,60.7,56.0,4.59,4.63,2.8,971
20838,0.32,Ideal,G,VS1,60.7,56.0,4.46,4.43,2.7,773
4883,0.96,Fair,H,I1,69.2,56.0,5.97,5.83,4.08,1739
10800,1.0,Good,D,SI1,64.2,56.0,6.23,6.29,4.02,5642
3291,0.4,Good,G,VVS2,61.4,64.0,4.65,4.7,2.87,974
3840,0.82,Ideal,G,VS1,61.9,54.0,5.99,6.03,3.72,3880
5032,0.5,Premium,E,VS1,62.4,59.0,5.06,5.1,3.17,1675
26719,0.5,Ideal,G,VVS2,60.5,55.0,5.15,5.13,3.11,1935
23243,1.07,Premium,F,SI1,62.5,59.0,6.57,6.52,4.09,5436
17837,0.24,Good,F,IF,65.1,58.0,3.86,3.88,2.52,492
6499,1.33,Ideal,I,SI1,61.6,57.0,7.06,7.1,4.36,7526
15379,0.5,Ideal,D,SI1,61.6,55.0,5.13,5.1,3.15,1654
23548,0.37,Very Good,E,VVS2,59.7,61.0,4.67,4.71,2.8,844
22476,0.31,Ideal,G,VVS1,61.9,54.0,4.38,4.41,2.72,789
12306,0.72,Very Good,E,SI1,62.1,57.0,5.69,5.75,3.55,2578
24088,0.63,Ideal,D,VS2,61.5,54.0,5.54,5.58,3.42,2013
15413,1.21,Very Good,F,VS2,63.5,58.0,6.76,6.73,4.28,7826
15794,0.3,Very Good,H,SI1,59.5,62.0,4.32,4.35,2.58,421
19400,1.31,Ideal,I,VS1,61.8,55.0,7.03,7.05,4.35,8611
16390,1.01,Good,G,VS1,63.8,57.0,6.35,6.38,4.06,6759
23452,1.05,Very Good,E,SI2,62.3,56.0,6.47,6.54,4.05,4851
3342,0.32,Ideal,F,VVS1,61.8,56.0,4.45,4.42,2.74,990
17057,0.4,Ideal,F,VS2,62.0,57.0,4.74,4.68,2.92,1080
22192,0.3,Ideal,H,IF,61.5,56.0,4.31,4.34,2.66,789
